lens_id,domain,cpc_rule_hit,keyword_rule_hit,rule_union_hit,adjudicated_hit,action,screening_category,analysis_set_443
149-532-984-103-361,2-4,0,0,0,0,none,domain_external_active,true
149-532-984-103-361,3-1,0,0,0,0,none,domain_external_active,true
149-532-984-103-361,3-2,0,0,0,0,none,domain_external_active,true
149-532-984-103-361,3-3,0,0,0,0,none,domain_external_active,true
149-532-984-103-361,4-1,0,0,0,0,none,domain_external_active,true
149-532-984-103-361,4-2,0,0,0,0,none,domain_external_active,true
149-532-984-103-361,4-3,0,0,0,0,none,domain_external_active,true
149-532-984-103-361,4-4,0,0,0,0,none,domain_external_active,true
149-532-984-103-361,4-5,0,0,0,0,none,domain_external_active,true
061-462-013-618-280,1-1,0,0,0,0,none,domain_external_active,true
061-462-013-618-280,1-2,0,1,1,0,suppress,domain_external_active,true
061-462-013-618-280,1-3,0,0,0,0,none,domain_external_active,true
061-462-013-618-280,2-1,0,0,0,0,none,domain_external_active,true
061-462-013-618-280,2-2,0,0,0,0,none,domain_external_active,true
061-462-013-618-280,2-3,0,0,0,0,none,domain_external_active,true
061-462-013-618-280,2-4,0,0,0,0,none,domain_external_active,true
061-462-013-618-280,3-1,0,0,0,0,none,domain_external_active,true
061-462-013-618-280,3-2,0,0,0,0,none,domain_external_active,true
061-462-013-618-280,3-3,1,0,1,0,suppress,domain_external_active,true
061-462-013-618-280,4-1,0,0,0,0,none,domain_external_active,true
061-462-013-618-280,4-2,0,0,0,0,none,domain_external_active,true
061-462-013-618-280,4-3,0,0,0,0,none,domain_external_active,true
061-462-013-618-280,4-4,0,0,0,0,none,domain_external_active,true
061-462-013-618-280,4-5,0,0,0,0,none,domain_external_active,true
171-341-559-269-075,1-1,0,0,0,0,none,domain_external_active,true
171-341-559-269-075,1-2,0,0,0,0,none,domain_external_active,true
171-341-559-269-075,1-3,0,0,0,0,none,domain_external_active,true
171-341-559-269-075,2-1,0,0,0,0,none,domain_external_active,true
171-341-559-269-075,2-2,0,0,0,0,none,domain_external_active,true
171-341-559-269-075,2-3,0,0,0,0,none,domain_external_active,true
171-341-559-269-075,2-4,0,0,0,0,none,domain_external_active,true
171-341-559-269-075,3-1,0,0,0,0,none,domain_external_active,true
171-341-559-269-075,3-2,0,0,0,0,none,domain_external_active,true
171-341-559-269-075,3-3,0,0,0,0,none,domain_external_active,true
171-341-559-269-075,4-1,0,0,0,0,none,domain_external_active,true
171-341-559-269-075,4-2,0,0,0,0,none,domain_external_active,true
171-341-559-269-075,4-3,0,0,0,0,none,domain_external_active,true
171-341-559-269-075,4-4,0,0,0,0,none,domain_external_active,true
171-341-559-269-075,4-5,0,0,0,0,none,domain_external_active,true
030-329-357-505-565,1-1,0,0,0,0,none,included_classified,true
030-329-357-505-565,1-2,0,0,0,0,none,included_classified,true
030-329-357-505-565,1-3,0,1,1,0,suppress,included_classified,true
030-329-357-505-565,2-1,1,0,1,1,keep,included_classified,true
030-329-357-505-565,2-2,1,0,1,1,keep,included_classified,true
030-329-357-505-565,2-3,0,0,0,0,none,included_classified,true
030-329-357-505-565,2-4,0,1,1,0,suppress,included_classified,true
030-329-357-505-565,3-1,0,0,0,0,none,included_classified,true
030-329-357-505-565,3-2,0,0,0,0,none,included_classified,true
030-329-357-505-565,3-3,0,0,0,0,none,included_classified,true
030-329-357-505-565,4-1,0,0,0,0,none,included_classified,true
030-329-357-505-565,4-2,0,0,0,0,none,included_classified,true
030-329-357-505-565,4-3,0,0,0,0,none,included_classified,true
030-329-357-505-565,4-4,0,0,0,0,none,included_classified,true
030-329-357-505-565,4-5,0,0,0,0,none,included_classified,true
058-568-576-158-190,1-1,0,0,0,0,none,domain_external_active,true
058-568-576-158-190,1-2,0,0,0,0,none,domain_external_active,true
058-568-576-158-190,1-3,0,0,0,0,none,domain_external_active,true
058-568-576-158-190,2-1,0,0,0,0,none,domain_external_active,true
058-568-576-158-190,2-2,0,0,0,0,none,domain_external_active,true
058-568-576-158-190,2-3,0,0,0,0,none,domain_external_active,true
058-568-576-158-190,2-4,0,0,0,0,none,domain_external_active,true
058-568-576-158-190,3-1,0,0,0,0,none,domain_external_active,true
058-568-576-158-190,3-2,0,0,0,0,none,domain_external_active,true
058-568-576-158-190,3-3,0,0,0,0,none,domain_external_active,true
058-568-576-158-190,4-1,0,0,0,0,none,domain_external_active,true
058-568-576-158-190,4-2,0,0,0,0,none,domain_external_active,true
058-568-576-158-190,4-3,0,0,0,0,none,domain_external_active,true
058-568-576-158-190,4-4,0,0,0,0,none,domain_external_active,true
058-568-576-158-190,4-5,0,0,0,0,none,domain_external_active,true
175-161-558-314-791,1-1,0,0,0,0,none,included_classified,true
175-161-558-314-791,1-2,0,1,1,0,suppress,included_classified,true
175-161-558-314-791,1-3,0,0,0,0,none,included_classified,true
175-161-558-314-791,2-1,0,0,0,0,none,included_classified,true
175-161-558-314-791,2-2,0,0,0,0,none,included_classified,true
175-161-558-314-791,2-3,0,0,0,0,none,included_classified,true
175-161-558-314-791,2-4,0,1,1,0,suppress,included_classified,true
175-161-558-314-791,3-1,1,0,1,0,suppress,included_classified,true
175-161-558-314-791,3-2,0,0,0,0,none,included_classified,true
175-161-558-314-791,3-3,0,0,0,0,none,included_classified,true
175-161-558-314-791,4-1,0,0,0,0,none,included_classified,true
175-161-558-314-791,4-2,0,0,0,0,none,included_classified,true
175-161-558-314-791,4-3,0,0,0,0,none,included_classified,true
175-161-558-314-791,4-4,0,0,0,1,add,included_classified,true
175-161-558-314-791,4-5,0,0,0,0,none,included_classified,true
184-689-077-429-784,1-1,0,0,0,0,none,domain_external_active,true
184-689-077-429-784,1-2,1,0,1,0,suppress,domain_external_active,true
184-689-077-429-784,1-3,0,0,0,0,none,domain_external_active,true
184-689-077-429-784,2-1,1,0,1,0,suppress,domain_external_active,true
184-689-077-429-784,2-2,0,0,0,0,none,domain_external_active,true
184-689-077-429-784,2-3,0,0,0,0,none,domain_external_active,true
184-689-077-429-784,2-4,0,0,0,0,none,domain_external_active,true
184-689-077-429-784,3-1,0,0,0,0,none,domain_external_active,true
184-689-077-429-784,3-2,0,0,0,0,none,domain_external_active,true
184-689-077-429-784,3-3,0,0,0,0,none,domain_external_active,true
184-689-077-429-784,4-1,0,0,0,0,none,domain_external_active,true
184-689-077-429-784,4-2,0,0,0,0,none,domain_external_active,true
184-689-077-429-784,4-3,0,0,0,0,none,domain_external_active,true
184-689-077-429-784,4-4,0,0,0,0,none,domain_external_active,true
184-689-077-429-784,4-5,0,0,0,0,none,domain_external_active,true
056-787-609-572-396,1-1,0,0,0,0,none,included_classified,true
056-787-609-572-396,1-2,0,0,0,0,none,included_classified,true
056-787-609-572-396,1-3,0,0,0,0,none,included_classified,true
056-787-609-572-396,2-1,0,0,0,0,none,included_classified,true
056-787-609-572-396,2-2,0,0,0,0,none,included_classified,true
056-787-609-572-396,2-3,0,0,0,0,none,included_classified,true
056-787-609-572-396,2-4,1,0,1,1,keep,included_classified,true
056-787-609-572-396,3-1,0,0,0,0,none,included_classified,true
056-787-609-572-396,3-2,0,0,0,0,none,included_classified,true
056-787-609-572-396,3-3,0,0,0,0,none,included_classified,true
056-787-609-572-396,4-1,0,0,0,0,none,included_classified,true
056-787-609-572-396,4-2,0,0,0,0,none,included_classified,true
056-787-609-572-396,4-3,0,0,0,0,none,included_classified,true
056-787-609-572-396,4-4,0,0,0,0,none,included_classified,true
056-787-609-572-396,4-5,0,0,0,0,none,included_classified,true
075-759-480-818-981,1-1,0,0,0,0,none,included_classified,true
075-759-480-818-981,1-2,0,0,0,0,none,included_classified,true
075-759-480-818-981,1-3,0,0,0,0,none,included_classified,true
075-759-480-818-981,2-1,0,0,0,0,none,included_classified,true
075-759-480-818-981,2-2,0,0,0,0,none,included_classified,true
075-759-480-818-981,2-3,0,0,0,0,none,included_classified,true
075-759-480-818-981,2-4,0,0,0,0,none,included_classified,true
075-759-480-818-981,3-1,0,0,0,0,none,included_classified,true
075-759-480-818-981,3-2,0,0,0,0,none,included_classified,true
075-759-480-818-981,3-3,0,0,0,0,none,included_classified,true
075-759-480-818-981,4-1,1,0,1,1,keep,included_classified,true
075-759-480-818-981,4-2,0,0,0,1,add,included_classified,true
075-759-480-818-981,4-3,0,0,0,0,none,included_classified,true
075-759-480-818-981,4-4,0,0,0,1,add,included_classified,true
075-759-480-818-981,4-5,0,0,0,0,none,included_classified,true
110-722-517-231-411,1-1,0,0,0,0,none,included_classified,true
110-722-517-231-411,1-2,0,0,0,0,none,included_classified,true
110-722-517-231-411,1-3,0,0,0,0,none,included_classified,true
110-722-517-231-411,2-1,0,0,0,0,none,included_classified,true
110-722-517-231-411,2-2,0,0,0,0,none,included_classified,true
110-722-517-231-411,2-3,0,0,0,0,none,included_classified,true
110-722-517-231-411,2-4,0,0,0,0,none,included_classified,true
110-722-517-231-411,3-1,0,0,0,0,none,included_classified,true
110-722-517-231-411,3-2,0,0,0,0,none,included_classified,true
110-722-517-231-411,3-3,0,0,0,0,none,included_classified,true
110-722-517-231-411,4-1,0,0,0,1,add,included_classified,true
110-722-517-231-411,4-2,0,0,0,0,none,included_classified,true
110-722-517-231-411,4-3,0,0,0,0,none,included_classified,true
110-722-517-231-411,4-4,0,0,0,0,none,included_classified,true
110-722-517-231-411,4-5,0,0,0,0,none,included_classified,true
116-230-642-258-442,1-1,0,0,0,1,add,included_classified,true
116-230-642-258-442,1-2,0,0,0,0,none,included_classified,true
116-230-642-258-442,1-3,0,0,0,0,none,included_classified,true
116-230-642-258-442,2-1,1,0,1,0,suppress,included_classified,true
116-230-642-258-442,2-2,0,0,0,0,none,included_classified,true
116-230-642-258-442,2-3,0,0,0,0,none,included_classified,true
116-230-642-258-442,2-4,0,0,0,0,none,included_classified,true
116-230-642-258-442,3-1,0,0,0,0,none,included_classified,true
116-230-642-258-442,3-2,0,0,0,0,none,included_classified,true
116-230-642-258-442,3-3,0,0,0,0,none,included_classified,true
116-230-642-258-442,4-1,0,0,0,0,none,included_classified,true
116-230-642-258-442,4-2,0,0,0,0,none,included_classified,true
116-230-642-258-442,4-3,0,0,0,0,none,included_classified,true
116-230-642-258-442,4-4,0,0,0,0,none,included_classified,true
116-230-642-258-442,4-5,0,0,0,0,none,included_classified,true
119-868-484-217-523,1-1,0,0,0,0,none,included_classified,true
119-868-484-217-523,1-2,0,1,1,0,suppress,included_classified,true
119-868-484-217-523,1-3,0,0,0,0,none,included_classified,true
119-868-484-217-523,2-1,0,0,0,0,none,included_classified,true
119-868-484-217-523,2-2,0,0,0,0,none,included_classified,true
119-868-484-217-523,2-3,0,0,0,0,none,included_classified,true
119-868-484-217-523,2-4,0,0,0,0,none,included_classified,true
119-868-484-217-523,3-1,0,0,0,0,none,included_classified,true
119-868-484-217-523,3-2,0,0,0,0,none,included_classified,true
119-868-484-217-523,3-3,0,0,0,0,none,included_classified,true
119-868-484-217-523,4-1,0,0,0,0,none,included_classified,true
119-868-484-217-523,4-2,0,0,0,0,none,included_classified,true
119-868-484-217-523,4-3,1,1,1,1,keep,included_classified,true
119-868-484-217-523,4-4,0,0,0,0,none,included_classified,true
119-868-484-217-523,4-5,0,0,0,0,none,included_classified,true
112-662-275-680-927,1-1,0,0,0,0,none,domain_external_active,true
112-662-275-680-927,1-2,0,0,0,0,none,domain_external_active,true
112-662-275-680-927,1-3,0,0,0,0,none,domain_external_active,true
112-662-275-680-927,2-1,0,0,0,0,none,domain_external_active,true
112-662-275-680-927,2-2,0,0,0,0,none,domain_external_active,true
112-662-275-680-927,2-3,0,0,0,0,none,domain_external_active,true
112-662-275-680-927,2-4,0,0,0,0,none,domain_external_active,true
112-662-275-680-927,3-1,0,0,0,0,none,domain_external_active,true
112-662-275-680-927,3-2,0,0,0,0,none,domain_external_active,true
112-662-275-680-927,3-3,0,0,0,0,none,domain_external_active,true
112-662-275-680-927,4-1,0,0,0,0,none,domain_external_active,true
112-662-275-680-927,4-2,0,0,0,0,none,domain_external_active,true
112-662-275-680-927,4-3,0,0,0,0,none,domain_external_active,true
112-662-275-680-927,4-4,0,0,0,0,none,domain_external_active,true
112-662-275-680-927,4-5,0,0,0,0,none,domain_external_active,true
154-256-820-951-535,1-1,0,0,0,0,none,included_classified,true
154-256-820-951-535,1-2,0,0,0,0,none,included_classified,true
154-256-820-951-535,1-3,0,0,0,0,none,included_classified,true
154-256-820-951-535,2-1,0,0,0,0,none,included_classified,true
154-256-820-951-535,2-2,0,0,0,0,none,included_classified,true
154-256-820-951-535,2-3,0,0,0,0,none,included_classified,true
154-256-820-951-535,2-4,0,0,0,0,none,included_classified,true
154-256-820-951-535,3-1,0,0,0,0,none,included_classified,true
154-256-820-951-535,3-2,0,0,0,0,none,included_classified,true
154-256-820-951-535,3-3,0,0,0,0,none,included_classified,true
154-256-820-951-535,4-1,0,0,0,0,none,included_classified,true
154-256-820-951-535,4-2,0,0,0,0,none,included_classified,true
154-256-820-951-535,4-3,0,0,0,0,none,included_classified,true
154-256-820-951-535,4-4,0,0,0,0,none,included_classified,true
154-256-820-951-535,4-5,0,0,0,1,add,included_classified,true
154-139-161-624-705,1-1,0,0,0,0,none,domain_external_active,true
154-139-161-624-705,1-2,0,0,0,0,none,domain_external_active,true
154-139-161-624-705,1-3,0,0,0,0,none,domain_external_active,true
154-139-161-624-705,2-1,0,0,0,0,none,domain_external_active,true
154-139-161-624-705,2-2,0,0,0,0,none,domain_external_active,true
154-139-161-624-705,2-3,0,0,0,0,none,domain_external_active,true
154-139-161-624-705,2-4,0,0,0,0,none,domain_external_active,true
154-139-161-624-705,3-1,0,0,0,0,none,domain_external_active,true
154-139-161-624-705,3-2,0,0,0,0,none,domain_external_active,true
154-139-161-624-705,3-3,0,0,0,0,none,domain_external_active,true
154-139-161-624-705,4-1,0,0,0,0,none,domain_external_active,true
154-139-161-624-705,4-2,0,0,0,0,none,domain_external_active,true
154-139-161-624-705,4-3,0,0,0,0,none,domain_external_active,true
154-139-161-624-705,4-4,0,0,0,0,none,domain_external_active,true
154-139-161-624-705,4-5,0,0,0,0,none,domain_external_active,true
011-906-543-929-984,1-1,0,0,0,0,none,false_match,false
011-906-543-929-984,1-2,0,0,0,0,none,false_match,false
011-906-543-929-984,1-3,0,0,0,0,none,false_match,false
011-906-543-929-984,2-1,0,0,0,0,none,false_match,false
011-906-543-929-984,2-2,0,0,0,0,none,false_match,false
011-906-543-929-984,2-3,0,0,0,0,none,false_match,false
011-906-543-929-984,2-4,0,0,0,0,none,false_match,false
011-906-543-929-984,3-1,0,0,0,0,none,false_match,false
011-906-543-929-984,3-2,0,0,0,0,none,false_match,false
011-906-543-929-984,3-3,0,0,0,0,none,false_match,false
011-906-543-929-984,4-1,0,0,0,0,none,false_match,false
011-906-543-929-984,4-2,0,0,0,0,none,false_match,false
011-906-543-929-984,4-3,0,0,0,0,none,false_match,false
011-906-543-929-984,4-4,0,0,0,0,none,false_match,false
011-906-543-929-984,4-5,1,0,1,0,suppress,false_match,false
074-757-240-665-618,1-1,0,0,0,0,none,false_match,false
074-757-240-665-618,1-2,0,0,0,0,none,false_match,false
074-757-240-665-618,1-3,0,0,0,0,none,false_match,false
074-757-240-665-618,2-1,0,0,0,0,none,false_match,false
074-757-240-665-618,2-2,0,0,0,0,none,false_match,false
074-757-240-665-618,2-3,0,0,0,0,none,false_match,false
074-757-240-665-618,2-4,0,0,0,0,none,false_match,false
074-757-240-665-618,3-1,0,0,0,0,none,false_match,false
074-757-240-665-618,3-2,0,0,0,0,none,false_match,false
074-757-240-665-618,3-3,0,0,0,0,none,false_match,false
074-757-240-665-618,4-1,0,0,0,0,none,false_match,false
074-757-240-665-618,4-2,0,0,0,0,none,false_match,false
074-757-240-665-618,4-3,0,0,0,0,none,false_match,false
074-757-240-665-618,4-4,0,0,0,0,none,false_match,false
074-757-240-665-618,4-5,1,0,1,0,suppress,false_match,false
084-201-913-648-193,1-1,0,0,0,0,none,domain_external_active,true
084-201-913-648-193,1-2,0,0,0,0,none,domain_external_active,true
084-201-913-648-193,1-3,0,0,0,0,none,domain_external_active,true
084-201-913-648-193,2-1,0,0,0,0,none,domain_external_active,true
084-201-913-648-193,2-2,0,0,0,0,none,domain_external_active,true
084-201-913-648-193,2-3,0,0,0,0,none,domain_external_active,true
084-201-913-648-193,2-4,0,0,0,0,none,domain_external_active,true
084-201-913-648-193,3-1,0,0,0,0,none,domain_external_active,true
084-201-913-648-193,3-2,0,0,0,0,none,domain_external_active,true
084-201-913-648-193,3-3,0,0,0,0,none,domain_external_active,true
084-201-913-648-193,4-1,0,0,0,0,none,domain_external_active,true
084-201-913-648-193,4-2,0,0,0,0,none,domain_external_active,true
084-201-913-648-193,4-3,0,0,0,0,none,domain_external_active,true
084-201-913-648-193,4-4,0,0,0,0,none,domain_external_active,true
084-201-913-648-193,4-5,0,0,0,0,none,domain_external_active,true
174-797-027-966-130,1-1,0,0,0,0,none,included_classified,true
174-797-027-966-130,1-2,0,1,1,1,keep,included_classified,true
174-797-027-966-130,1-3,0,0,0,1,add,included_classified,true
174-797-027-966-130,2-1,0,0,0,0,none,included_classified,true
174-797-027-966-130,2-2,0,0,0,0,none,included_classified,true
174-797-027-966-130,2-3,0,0,0,0,none,included_classified,true
174-797-027-966-130,2-4,0,0,0,0,none,included_classified,true
174-797-027-966-130,3-1,0,0,0,0,none,included_classified,true
174-797-027-966-130,3-2,0,0,0,0,none,included_classified,true
174-797-027-966-130,3-3,0,0,0,0,none,included_classified,true
174-797-027-966-130,4-1,0,0,0,0,none,included_classified,true
174-797-027-966-130,4-2,0,0,0,0,none,included_classified,true
174-797-027-966-130,4-3,0,0,0,0,none,included_classified,true
174-797-027-966-130,4-4,0,0,0,0,none,included_classified,true
174-797-027-966-130,4-5,0,0,0,0,none,included_classified,true
109-106-302-948-939,1-1,0,0,0,0,none,included_classified,true
109-106-302-948-939,1-2,0,0,0,1,add,included_classified,true
109-106-302-948-939,1-3,0,0,0,1,add,included_classified,true
109-106-302-948-939,2-1,0,0,0,0,none,included_classified,true
109-106-302-948-939,2-2,0,0,0,0,none,included_classified,true
109-106-302-948-939,2-3,0,0,0,0,none,included_classified,true
109-106-302-948-939,2-4,0,0,0,0,none,included_classified,true
109-106-302-948-939,3-1,0,0,0,0,none,included_classified,true
109-106-302-948-939,3-2,0,0,0,0,none,included_classified,true
109-106-302-948-939,3-3,0,0,0,0,none,included_classified,true
109-106-302-948-939,4-1,0,0,0,0,none,included_classified,true
109-106-302-948-939,4-2,0,0,0,0,none,included_classified,true
109-106-302-948-939,4-3,0,0,0,0,none,included_classified,true
109-106-302-948-939,4-4,0,0,0,0,none,included_classified,true
109-106-302-948-939,4-5,0,0,0,0,none,included_classified,true
111-262-704-693-082,1-1,0,0,0,0,none,included_classified,true
111-262-704-693-082,1-2,0,0,0,0,none,included_classified,true
111-262-704-693-082,1-3,0,0,0,0,none,included_classified,true
111-262-704-693-082,2-1,0,0,0,0,none,included_classified,true
111-262-704-693-082,2-2,0,0,0,0,none,included_classified,true
111-262-704-693-082,2-3,0,0,0,0,none,included_classified,true
111-262-704-693-082,2-4,0,0,0,0,none,included_classified,true
111-262-704-693-082,3-1,0,0,0,0,none,included_classified,true
111-262-704-693-082,3-2,0,0,0,0,none,included_classified,true
111-262-704-693-082,3-3,0,0,0,0,none,included_classified,true
111-262-704-693-082,4-1,0,0,0,0,none,included_classified,true
111-262-704-693-082,4-2,0,0,0,0,none,included_classified,true
111-262-704-693-082,4-3,1,1,1,1,keep,included_classified,true
111-262-704-693-082,4-4,0,0,0,0,none,included_classified,true
111-262-704-693-082,4-5,0,0,0,0,none,included_classified,true
101-957-760-117-352,1-1,0,0,0,0,none,domain_external_active,true
101-957-760-117-352,1-2,1,0,1,0,suppress,domain_external_active,true
101-957-760-117-352,1-3,0,0,0,0,none,domain_external_active,true
101-957-760-117-352,2-1,0,0,0,0,none,domain_external_active,true
101-957-760-117-352,2-2,0,0,0,0,none,domain_external_active,true
101-957-760-117-352,2-3,0,0,0,0,none,domain_external_active,true
101-957-760-117-352,2-4,0,0,0,0,none,domain_external_active,true
101-957-760-117-352,3-1,0,0,0,0,none,domain_external_active,true
101-957-760-117-352,3-2,0,0,0,0,none,domain_external_active,true
101-957-760-117-352,3-3,0,0,0,0,none,domain_external_active,true
101-957-760-117-352,4-1,0,0,0,0,none,domain_external_active,true
101-957-760-117-352,4-2,0,0,0,0,none,domain_external_active,true
101-957-760-117-352,4-3,0,0,0,0,none,domain_external_active,true
101-957-760-117-352,4-4,0,0,0,0,none,domain_external_active,true
101-957-760-117-352,4-5,0,0,0,0,none,domain_external_active,true
013-903-705-689-442,1-1,0,0,0,0,none,included_classified,true
013-903-705-689-442,1-2,0,0,0,0,none,included_classified,true
013-903-705-689-442,1-3,0,0,0,0,none,included_classified,true
013-903-705-689-442,2-1,0,0,0,0,none,included_classified,true
013-903-705-689-442,2-2,0,0,0,0,none,included_classified,true
013-903-705-689-442,2-3,0,0,0,0,none,included_classified,true
013-903-705-689-442,2-4,1,0,1,1,keep,included_classified,true
013-903-705-689-442,3-1,0,0,0,0,none,included_classified,true
013-903-705-689-442,3-2,0,0,0,0,none,included_classified,true
013-903-705-689-442,3-3,0,0,0,0,none,included_classified,true
013-903-705-689-442,4-1,0,0,0,0,none,included_classified,true
013-903-705-689-442,4-2,0,0,0,0,none,included_classified,true
013-903-705-689-442,4-3,0,0,0,0,none,included_classified,true
013-903-705-689-442,4-4,0,0,0,0,none,included_classified,true
013-903-705-689-442,4-5,0,0,0,0,none,included_classified,true
014-885-855-780-356,1-1,0,0,0,0,none,included_classified,true
014-885-855-780-356,1-2,0,0,0,0,none,included_classified,true
014-885-855-780-356,1-3,0,0,0,0,none,included_classified,true
014-885-855-780-356,2-1,0,0,0,0,none,included_classified,true
014-885-855-780-356,2-2,0,0,0,0,none,included_classified,true
014-885-855-780-356,2-3,0,0,0,0,none,included_classified,true
014-885-855-780-356,2-4,0,0,0,0,none,included_classified,true
014-885-855-780-356,3-1,0,0,0,0,none,included_classified,true
014-885-855-780-356,3-2,0,0,0,0,none,included_classified,true
014-885-855-780-356,3-3,1,0,1,0,suppress,included_classified,true
014-885-855-780-356,4-1,0,0,0,1,add,included_classified,true
014-885-855-780-356,4-2,0,0,0,0,none,included_classified,true
014-885-855-780-356,4-3,0,0,0,0,none,included_classified,true
014-885-855-780-356,4-4,0,0,0,0,none,included_classified,true
014-885-855-780-356,4-5,0,0,0,0,none,included_classified,true
177-774-917-971-406,1-1,0,0,0,0,none,domain_external_active,true
177-774-917-971-406,1-2,0,1,1,0,suppress,domain_external_active,true
177-774-917-971-406,1-3,0,0,0,0,none,domain_external_active,true
177-774-917-971-406,2-1,0,0,0,0,none,domain_external_active,true
177-774-917-971-406,2-2,0,0,0,0,none,domain_external_active,true
177-774-917-971-406,2-3,0,0,0,0,none,domain_external_active,true
177-774-917-971-406,2-4,0,0,0,0,none,domain_external_active,true
177-774-917-971-406,3-1,0,0,0,0,none,domain_external_active,true
177-774-917-971-406,3-2,0,0,0,0,none,domain_external_active,true
177-774-917-971-406,3-3,0,0,0,0,none,domain_external_active,true
177-774-917-971-406,4-1,0,0,0,0,none,domain_external_active,true
177-774-917-971-406,4-2,0,0,0,0,none,domain_external_active,true
177-774-917-971-406,4-3,0,0,0,0,none,domain_external_active,true
177-774-917-971-406,4-4,0,0,0,0,none,domain_external_active,true
177-774-917-971-406,4-5,0,0,0,0,none,domain_external_active,true
196-712-472-823-026,1-1,0,0,0,0,none,domain_external_active,true
196-712-472-823-026,1-2,0,0,0,0,none,domain_external_active,true
196-712-472-823-026,1-3,0,0,0,0,none,domain_external_active,true
196-712-472-823-026,2-1,0,0,0,0,none,domain_external_active,true
196-712-472-823-026,2-2,0,0,0,0,none,domain_external_active,true
196-712-472-823-026,2-3,0,0,0,0,none,domain_external_active,true
196-712-472-823-026,2-4,0,0,0,0,none,domain_external_active,true
196-712-472-823-026,3-1,0,0,0,0,none,domain_external_active,true
196-712-472-823-026,3-2,0,0,0,0,none,domain_external_active,true
196-712-472-823-026,3-3,0,0,0,0,none,domain_external_active,true
196-712-472-823-026,4-1,0,0,0,0,none,domain_external_active,true
196-712-472-823-026,4-2,0,0,0,0,none,domain_external_active,true
196-712-472-823-026,4-3,0,0,0,0,none,domain_external_active,true
196-712-472-823-026,4-4,0,0,0,0,none,domain_external_active,true
196-712-472-823-026,4-5,0,0,0,0,none,domain_external_active,true
042-224-802-948-597,1-1,0,0,0,0,none,included_classified,true
042-224-802-948-597,1-2,0,0,0,0,none,included_classified,true
042-224-802-948-597,1-3,0,0,0,0,none,included_classified,true
042-224-802-948-597,2-1,0,0,0,0,none,included_classified,true
042-224-802-948-597,2-2,0,0,0,0,none,included_classified,true
042-224-802-948-597,2-3,0,0,0,0,none,included_classified,true
042-224-802-948-597,2-4,0,0,0,0,none,included_classified,true
042-224-802-948-597,3-1,0,0,0,0,none,included_classified,true
042-224-802-948-597,3-2,0,0,0,0,none,included_classified,true
042-224-802-948-597,3-3,0,0,0,0,none,included_classified,true
042-224-802-948-597,4-1,0,0,0,1,add,included_classified,true
042-224-802-948-597,4-2,0,0,0,1,add,included_classified,true
042-224-802-948-597,4-3,0,0,0,0,none,included_classified,true
042-224-802-948-597,4-4,0,0,0,0,none,included_classified,true
042-224-802-948-597,4-5,0,0,0,0,none,included_classified,true
126-872-794-013-45X,1-1,0,0,0,0,none,included_classified,true
126-872-794-013-45X,1-2,0,0,0,0,none,included_classified,true
126-872-794-013-45X,1-3,1,0,1,1,keep,included_classified,true
126-872-794-013-45X,2-1,0,0,0,0,none,included_classified,true
126-872-794-013-45X,2-2,0,0,0,0,none,included_classified,true
126-872-794-013-45X,2-3,0,0,0,0,none,included_classified,true
126-872-794-013-45X,2-4,0,0,0,0,none,included_classified,true
126-872-794-013-45X,3-1,0,0,0,0,none,included_classified,true
126-872-794-013-45X,3-2,0,0,0,0,none,included_classified,true
126-872-794-013-45X,3-3,0,0,0,0,none,included_classified,true
126-872-794-013-45X,4-1,0,0,0,0,none,included_classified,true
126-872-794-013-45X,4-2,0,0,0,0,none,included_classified,true
126-872-794-013-45X,4-3,0,0,0,0,none,included_classified,true
126-872-794-013-45X,4-4,0,0,0,0,none,included_classified,true
126-872-794-013-45X,4-5,0,0,0,0,none,included_classified,true
136-401-719-613-529,1-1,0,0,0,0,none,included_classified,true
136-401-719-613-529,1-2,0,1,1,0,suppress,included_classified,true
136-401-719-613-529,1-3,1,0,1,0,suppress,included_classified,true
136-401-719-613-529,2-1,0,0,0,0,none,included_classified,true
136-401-719-613-529,2-2,0,0,0,1,add,included_classified,true
136-401-719-613-529,2-3,0,0,0,0,none,included_classified,true
136-401-719-613-529,2-4,0,0,0,0,none,included_classified,true
136-401-719-613-529,3-1,0,0,0,0,none,included_classified,true
136-401-719-613-529,3-2,0,0,0,0,none,included_classified,true
136-401-719-613-529,3-3,0,0,0,0,none,included_classified,true
136-401-719-613-529,4-1,0,0,0,0,none,included_classified,true
136-401-719-613-529,4-2,0,0,0,0,none,included_classified,true
136-401-719-613-529,4-3,0,0,0,0,none,included_classified,true
136-401-719-613-529,4-4,0,0,0,0,none,included_classified,true
136-401-719-613-529,4-5,0,0,0,0,none,included_classified,true
179-109-432-231-402,1-1,0,0,0,0,none,false_match,false
179-109-432-231-402,1-2,0,0,0,0,none,false_match,false
179-109-432-231-402,1-3,0,0,0,0,none,false_match,false
179-109-432-231-402,2-1,0,0,0,0,none,false_match,false
179-109-432-231-402,2-2,0,0,0,0,none,false_match,false
179-109-432-231-402,2-3,0,0,0,0,none,false_match,false
179-109-432-231-402,2-4,0,0,0,0,none,false_match,false
179-109-432-231-402,3-1,0,0,0,0,none,false_match,false
179-109-432-231-402,3-2,0,0,0,0,none,false_match,false
